metric_group,log_name,metric,value,unit,value_numeric
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_131,463929,points,463929.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_132,512372,points,512372.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_133,524806,points,524806.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_134,530331,points,530331.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_135,531820,points,531820.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_136,532657,points,532657.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_137,535374,points,535374.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_138,539221,points,539221.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_139,540729,points,540729.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_140,541525,points,541525.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_141,541681,points,541681.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_142,541714,points,541714.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_143,541722,points,541722.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_144,541722,points,541722.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_145,541722,points,541722.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_146,541722,points,541722.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_147,541722,points,541722.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_148,541722,points,541722.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_149,541722,points,541722.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_150,563006,points,563006.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_151,569551,points,569551.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_152,573561,points,573561.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_153,577860,points,577860.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_154,581894,points,581894.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_155,584722,points,584722.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_156,586662,points,586662.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_157,587968,points,587968.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_158,589709,points,589709.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_159,590516,points,590516.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_160,592646,points,592646.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_161,598108,points,598108.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_162,599376,points,599376.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_163,599718,points,599718.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_164,599831,points,599831.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_165,599849,points,599849.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_166,599852,points,599852.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_167,599852,points,599852.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_168,599852,points,599852.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_169,599852,points,599852.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_170,599852,points,599852.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_171,599852,points,599852.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_172,626563,points,626563.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_173,632527,points,632527.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_174,635601,points,635601.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_175,636967,points,636967.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_176,637740,points,637740.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_177,638964,points,638964.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_178,639330,points,639330.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_179,640015,points,640015.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_180,640680,points,640680.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_181,640738,points,640738.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_182,641646,points,641646.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_183,642971,points,642971.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_184,667247,points,667247.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_185,673894,points,673894.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_186,687733,points,687733.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_187,691553,points,691553.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_188,693193,points,693193.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_189,694106,points,694106.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_190,694631,points,694631.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_191,695243,points,695243.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_192,695493,points,695493.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_193,695568,points,695568.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_194,695583,points,695583.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_195,695588,points,695588.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_196,695590,points,695590.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_197,695590,points,695590.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_198,695590,points,695590.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_199,695590,points,695590.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_200,695590,points,695590.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_201,695590,points,695590.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_202,695590,points,695590.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_203,695590,points,695590.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_204,695590,points,695590.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_205,695590,points,695590.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_206,695590,points,695590.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_207,695590,points,695590.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_208,695590,points,695590.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_209,718166,points,718166.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_210,723047,points,723047.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_211,728497,points,728497.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_212,737718,points,737718.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_213,743989,points,743989.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_214,746005,points,746005.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_215,747651,points,747651.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_216,750086,points,750086.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_217,751035,points,751035.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_218,752149,points,752149.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_219,754500,points,754500.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_220,762018,points,762018.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_221,764877,points,764877.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_222,765951,points,765951.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_223,766417,points,766417.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_224,766725,points,766725.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_225,767352,points,767352.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_226,767884,points,767884.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_227,769631,points,769631.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_228,779437,points,779437.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_229,785153,points,785153.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_230,786732,points,786732.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_231,787591,points,787591.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_232,789246,points,789246.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_233,789443,points,789443.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_234,789539,points,789539.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_235,789627,points,789627.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_236,789806,points,789806.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_237,789806,points,789806.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_238,789806,points,789806.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_239,789806,points,789806.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_240,789806,points,789806.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_241,789806,points,789806.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_242,820506,points,820506.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_243,831924,points,831924.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_244,858057,points,858057.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_245,860365,points,860365.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_246,865866,points,865866.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_247,866766,points,866766.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_248,887213,points,887213.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_249,896197,points,896197.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_250,904173,points,904173.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_251,906331,points,906331.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_252,907165,points,907165.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_253,910130,points,910130.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_254,912872,points,912872.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_255,917868,points,917868.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_256,919420,points,919420.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_257,919944,points,919944.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_258,920193,points,920193.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_259,920303,points,920303.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_260,920327,points,920327.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_261,920605,points,920605.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_262,920615,points,920615.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_263,920621,points,920621.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_264,920652,points,920652.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_265,921946,points,921946.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_266,923190,points,923190.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_267,925282,points,925282.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_268,927162,points,927162.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_269,937388,points,937388.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_270,946570,points,946570.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_271,949306,points,949306.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_272,950154,points,950154.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_273,951794,points,951794.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_274,952837,points,952837.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_275,953758,points,953758.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_276,954211,points,954211.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_277,955794,points,955794.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_278,956215,points,956215.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_279,959408,points,959408.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_280,972292,points,972292.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_281,982605,points,982605.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_282,990625,points,990625.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_283,999992,points,999992.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_284,1011595,points,1011595.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_285,1020973,points,1020973.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_286,1023404,points,1023404.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_287,1025117,points,1025117.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_288,1027503,points,1027503.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_289,1028796,points,1028796.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_290,1030395,points,1030395.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_291,1034135,points,1034135.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_292,1035530,points,1035530.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_293,1036508,points,1036508.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_294,1036874,points,1036874.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_295,1037056,points,1037056.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_296,1037754,points,1037754.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_297,1037829,points,1037829.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_298,1037836,points,1037836.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_299,1037837,points,1037837.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_300,1037837,points,1037837.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_301,1037837,points,1037837.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_302,1037837,points,1037837.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_303,1041532,points,1041532.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_304,1044832,points,1044832.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_305,1052386,points,1052386.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_306,1067674,points,1067674.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_307,1075816,points,1075816.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_308,1079551,points,1079551.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_309,1081755,points,1081755.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_310,1084488,points,1084488.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_311,1090423,points,1090423.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_312,1107180,points,1107180.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_313,1116480,points,1116480.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_314,1124556,points,1124556.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_315,1126739,points,1126739.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_316,1127848,points,1127848.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_317,1128589,points,1128589.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_318,1129166,points,1129166.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_319,1129450,points,1129450.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_320,1130465,points,1130465.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_321,1142013,points,1142013.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_322,1151895,points,1151895.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_323,1157109,points,1157109.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_324,1159485,points,1159485.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_325,1162963,points,1162963.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_326,1165263,points,1165263.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_327,1168863,points,1168863.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_328,1172185,points,1172185.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_329,1173750,points,1173750.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_330,1174349,points,1174349.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_331,1174786,points,1174786.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_332,1176193,points,1176193.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_333,1176193,points,1176193.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_334,1176193,points,1176193.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_335,1176193,points,1176193.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_336,1176224,points,1176224.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_337,1176224,points,1176224.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_338,1176224,points,1176224.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_339,1176224,points,1176224.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_340,1176224,points,1176224.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_341,1176224,points,1176224.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_342,1176224,points,1176224.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_343,1176224,points,1176224.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_344,1176225,points,1176225.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_345,1176225,points,1176225.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_346,1176225,points,1176225.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_347,1176225,points,1176225.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_348,1176225,points,1176225.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_349,1216989,points,1216989.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_350,1221378,points,1221378.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_351,1222902,points,1222902.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_352,1225720,points,1225720.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_353,1227774,points,1227774.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_354,1228804,points,1228804.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_355,1228929,points,1228929.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_356,1232124,points,1232124.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_357,1232367,points,1232367.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_358,1234913,points,1234913.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_359,1243010,points,1243010.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_360,1249991,points,1249991.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_361,1268429,points,1268429.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_362,1273157,points,1273157.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_363,1283805,points,1283805.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_364,1294676,points,1294676.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_365,1299371,points,1299371.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_366,1307291,points,1307291.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_367,1311655,points,1311655.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_368,1315346,points,1315346.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_369,1319393,points,1319393.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_370,1323522,points,1323522.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_371,1325119,points,1325119.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_372,1327001,points,1327001.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_373,1328525,points,1328525.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_374,1331048,points,1331048.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_375,1334969,points,1334969.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_376,1340759,points,1340759.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_377,1346502,points,1346502.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_378,1350935,points,1350935.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_379,1358127,points,1358127.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_380,1359397,points,1359397.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_381,1360065,points,1360065.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_382,1360245,points,1360245.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_383,1360329,points,1360329.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_384,1362524,points,1362524.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_385,1366691,points,1366691.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_386,1376001,points,1376001.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_387,1379716,points,1379716.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_388,1387563,points,1387563.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_389,1396397,points,1396397.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_390,1402663,points,1402663.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_391,1408052,points,1408052.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_392,1413726,points,1413726.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_393,1421317,points,1421317.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_394,1422185,points,1422185.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_395,1422364,points,1422364.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_396,1423022,points,1423022.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_397,1424469,points,1424469.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_398,1424493,points,1424493.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_399,1424499,points,1424499.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_400,1424499,points,1424499.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_401,1424499,points,1424499.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_402,1424499,points,1424499.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_403,1462071,points,1462071.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_404,1469961,points,1469961.0
