frame_index,file_path,file_name,x,y,z,forward_x,forward_y,forward_z,up_x,up_y,up_z,right_x,right_y,right_z,yaw_xz_deg,pitch_y_deg
366,images/frame_00071.jpg,frame_00071.jpg,2.616556169614163,0.8876275654357516,0.15194845377918498,-0.7348226641841655,-0.6782213119020558,-0.007176509119319725,0.005822295510880992,-0.016887877907047294,0.9998404364971345,-0.6782342892218508,0.7346636302837178,0.01635840035210297,-90.55955080312619,-42.704805953107915
367,images/frame_00072.jpg,frame_00072.jpg,2.625292610673964,0.8872293909048542,0.23678648387526705,-0.7348094198196992,-0.6782367446801225,-0.007073380376269913,0.005858063330252845,-0.016774119061970606,0.9998421425523699,-0.678248330361569,0.7346519891046408,0.016298934515452817,-90.55152031842866,-42.70600923587738
368,images/frame_00073.jpg,frame_00073.jpg,2.612911890691369,0.8860142702261904,0.377177587217385,-0.734813857487628,-0.6782348040293862,-0.006792896832135684,0.006001372789912846,-0.016516020351846662,0.9998455893768667,-0.6782422696712351,0.734659628450453,0.01620654053936501,-90.52964873867069,-42.70585792343265
369,images/frame_00074.jpg,frame_00074.jpg,2.6259158252511736,0.8898738221998452,0.5150299242669487,-0.7346955043772102,-0.6783649016949675,-0.0066010602401482855,0.005988259824968797,-0.01621490375557672,0.999850596659554,-0.6783705879474622,0.7345462102853533,0.015975242196595473,-90.51477477829386,-42.71600244874775
370,images/frame_00075.jpg,frame_00075.jpg,2.6293518126399666,0.8921056669046437,0.5260667580756411,-0.7348493784265598,-0.6781953858993128,-0.006885315605038584,0.005668347460475236,-0.016292757042427906,0.999851195881179,-0.6782066490850455,0.7347010021858136,0.01581696949466849,-90.53682835209935,-42.70278457354527
371,images/frame_00076.jpg,frame_00076.jpg,2.620505422540913,0.8899313828323661,0.7053174023693088,-0.7348162697981006,-0.6782332540559348,-0.006685860655352658,0.005821032011871474,-0.01616296894034844,0.9998524251215026,-0.6782412279022277,0.7346689115021344,0.01582483004480958,-90.52130177738293,-42.705737072342
372,images/frame_00077.jpg,frame_00077.jpg,2.6092483603823267,0.8868158042804523,0.7182688449200644,-0.7347506380526995,-0.6783027691362811,-0.00684479825881376,0.005590014409549988,-0.016144804831948814,0.9998540368552999,-0.6783142705413562,0.7346051297527066,0.015654127920674298,-90.53374122751026,-42.7111573793036
373,images/frame_00078.jpg,frame_00078.jpg,2.61466891884488,0.881865960734784,0.7178123865661181,-0.7344685606442684,-0.6786016648077169,-0.007464043497448616,0.005024783015422451,-0.01643598407416532,0.9998522930829141,-0.678624110226556,0.7343225700928092,0.015481539700769072,-90.58224884218689,-42.73446860010262
374,images/frame_00079.jpg,frame_00079.jpg,2.6214969341625594,0.8845966888574551,0.7149283559885031,-0.734141646004523,-0.6789541141490926,-0.007573142134574955,0.00488867099978144,-0.016438526646553788,0.9998529260534004,-0.6789787496657207,0.7339966510289482,0.015387390313600572,-90.5910217656178,-42.761967797255714
375,images/frame_00080.jpg,frame_00080.jpg,2.6284499837129354,0.8848491686419915,0.7114092573265965,-0.7340230393585407,-0.6790819785609993,-0.0076053983806737635,0.0048038842156770505,-0.016390437382567243,0.9998541264898848,-0.6791075749741662,0.7338794301219286,0.015293189877220973,-90.59363482167976,-42.77194719493993
376,images/frame_00081.jpg,frame_00081.jpg,2.6284401027878457,0.885106007596446,0.7075816925274945,-0.7339721549772552,-0.6791373036261021,-0.007576050522006273,0.004916647663776533,-0.01646738305637052,0.9998523140299396,-0.6791617629797739,0.7338265095502768,0.015425679481402672,-90.59138524855872,-42.7762656330941
377,images/frame_00082.jpg,frame_00082.jpg,2.6369073630462454,0.8864037979496101,0.7051230328902219,-0.7340020615070165,-0.6791070017516515,-0.007392690669327298,0.005102717534935651,-0.016399485488483228,0.9998524976962712,-0.6791280689068954,0.7338560724335498,0.015502547377639389,-90.57704967782466,-42.773900360969094
378,images/frame_00083.jpg,frame_00083.jpg,2.6381853497708154,0.8876256600902387,0.7067127396158468,-0.7339564036898085,-0.6791598630927486,-0.007062283381598039,0.005320249647938696,-0.016146557883094145,0.999855480363143,-0.6791757434025502,0.7338127602000165,0.015464169593822602,-90.55129506610105,-42.77802661509073
379,images/frame_00084.jpg,frame_00084.jpg,2.637565916105778,0.8911083827430458,0.7371372996590184,-0.7338939552655891,-0.6792301778344814,-0.006784242298768585,0.005503900426223582,-0.015933564034843705,0.9998579032128745,-0.6792417592468293,0.7337523322321275,0.015431961611728114,-90.52963698143014,-42.783515674100826
380,images/frame_00085.jpg,frame_00085.jpg,2.6369593429035474,0.8947248823060051,0.7339921783848458,-0.7338547557561834,-0.679272318465191,-0.006805352375649652,0.005448018249011843,-0.015902966398981238,0.9998586963950814,-0.679284560807318,0.7337139844834888,0.015371155524941298,-90.53131330081717,-42.78680557894303
381,images/frame_00086.jpg,frame_00086.jpg,2.6362898437030395,0.8939445558445928,0.7313814927338577,-0.7341369425043728,-0.6789675207313929,-0.006786268650509764,0.005445310686716094,-0.015881342727120155,0.9998590548395853,-0.6789795992825236,0.7339965168480362,0.015356269504480132,-90.5296198235761,-42.7630140615635
382,images/frame_00087.jpg,frame_00087.jpg,2.6194729349959913,0.9099083772958433,0.7293313824308001,-0.7343921584537473,-0.6786930337087652,-0.006627337085063935,0.0054010315409566845,-0.015607804731935609,0.9998636023427113,-0.6787039004307693,0.7342561953614302,0.015127891902627331,-90.51703729785261,-42.74159631560788
383,images/frame_00088.jpg,frame_00088.jpg,2.547343649645982,0.9801273176299784,0.7309739425294679,-0.7345563957959974,-0.6785183225271939,-0.00630756609771477,0.0057614099106418175,-0.015532050736837427,0.9998627703618881,-0.6785231798185201,0.7344192531482212,0.015318389411850502,-90.49198133231627,-42.72796775803634
384,images/frame_00089.jpg,frame_00089.jpg,2.5378095686723605,0.9850379041305971,0.729978264015931,-0.7345622598936042,-0.6785125215199271,-0.006248398248492674,0.005742376810309089,-0.01542445397804487,0.9998645454900617,-0.678516992748575,0.7344268801998941,0.015226496356044405,-90.48736265598846,-42.72751529479546
385,images/frame_00090.jpg,frame_00090.jpg,2.5045858793069438,1.0186337901505986,0.7305727227758623,-0.7346800631092604,-0.6783872203253538,-0.005998513900374083,0.005845256281387171,-0.015171444809763962,0.9998678203849694,-0.678388558164698,0.7345478912648407,0.015111505206227121,-90.46779803913941,-42.71774293802072
386,images/frame_00091.jpg,frame_00091.jpg,2.48037684242065,1.0388646595281246,0.7322276917423649,-0.7348439658034066,-0.6782109306285115,-0.00585469882487241,0.005917637459285142,-0.015043216677095905,0.9998693320623981,-0.6782103843861593,0.7347133000075707,0.01506782342488886,-90.45648117294138,-42.70399654568727
387,images/frame_00092.jpg,frame_00092.jpg,2.415258970041486,1.1005057138097107,0.7327210783504544,-0.7349923332547986,-0.6780528383236505,-0.005533217681278739,0.006153269934872979,-0.014829391058344134,0.9998711039078724,-0.6780474948893886,0.7348635489681606,0.015071730894104164,-90.43132971178254,-42.69167170417291
388,images/frame_00093.jpg,frame_00093.jpg,2.3556266340871965,1.1605499214926118,0.7323722801689079,-0.7350649577901379,-0.6779757530108274,-0.005327678517376845,0.006250369709531364,-0.014633903409192201,0.9998733818586754,-0.6779678743919044,0.7349385860059412,0.01499446871719292,-90.41526690312408,-42.68566303699432
389,images/frame_00094.jpg,frame_00094.jpg,2.3187380845984715,1.1911418356520163,0.7307482511671983,-0.7351206909990833,-0.6779157276489299,-0.005275781577391818,0.006307380883844901,-0.014620989696962778,0.9998732127658324,-0.677906914414816,0.7349942114510175,0.01502406476557647,-90.41119075024275,-42.68098456601787
390,images/frame_00095.jpg,frame_00095.jpg,2.272340373108558,1.2327819268754938,0.7292657495517578,-0.7354719873190698,-0.677535347786675,-0.0051774866998941195,0.006198296126502377,-0.014369030200300571,0.9998775475508145,-0.6775267780642078,0.735349836112508,0.01476758393378497,-90.4033372328395,-42.65134534654927
391,images/frame_00096.jpg,frame_00096.jpg,2.248412202942573,1.2559012448249303,0.7311968635124612,-0.7355920479298798,-0.6774048276297446,-0.0051996659740483255,0.006272692914767651,-0.014486405573496761,0.999875389924743,-0.6773957413107369,0.7354677705769819,0.014905237220559071,-90.40499887704509,-42.64117846344623
392,images/frame_00097.jpg,frame_00097.jpg,2.238768277827773,1.2635910607344707,0.7335822834937946,-0.7353530437161943,-0.6776630937776746,-0.005350740976666843,0.00623413201567394,-0.014659718138246049,0.9998731050798988,-0.6776555428057381,0.735226374660062,0.015004709556745516,-90.41690106180735,-42.66129774522597
393,images/frame_00098.jpg,frame_00098.jpg,2.238368806085286,1.260430018701511,0.7337475773054306,-0.6852716610998586,-0.7282554313226716,-0.006839242828700116,0.00676435018847927,-0.01575498713444772,0.9998530001689853,-0.7282561308083634,0.6851246639330851,0.015722620984081073,-90.57181226292208,-46.740339400191374
394,images/frame_00099.jpg,frame_00099.jpg,2.233907795420654,1.2630260822777333,0.734851581992193,-0.6733320569736365,-0.7393056205855217,-0.007151113361420406,0.006435946888545244,-0.01553299681034439,0.999858641307729,-0.7393121922701528,0.6731908521220014,0.015216996416982534,-90.60848611937357,-47.672298647559145
395,images/frame_00100.jpg,frame_00100.jpg,2.237726947257382,1.25886001493283,0.7337382803051918,-0.604070016194032,-0.7968834864080283,-0.008724828108775545,0.007604035575979757,-0.016711009348005134,0.9998314451994046,-0.7968949693518596,0.6039018539934751,0.016154150084179697,-90.8274886306952,-52.833519379448745
396,images/frame_00101.jpg,frame_00101.jpg,2.2382075476821544,1.257162494129121,0.7319661499973877,-0.4998866139739923,-0.8660229188624046,-0.010847818889426169,0.008753046827743615,-0.01757604583999835,0.9998072138086729,-0.8660466242303865,0.4996952917705661,0.016366369221076676,-91.2431553203478,-59.999715250135615
397,images/frame_00102.jpg,frame_00102.jpg,2.2401385074178095,1.2617406526543682,0.7304389210603943,-0.4224114054178058,-0.9063285553570883,-0.011711204775221603,0.009486939467127071,-0.017340630061555253,0.9998046301796243,-0.9063545666859638,0.42221777590883275,0.015923164073056405,-91.58809812883781,-65.00281577945046
398,images/frame_00103.jpg,frame_00103.jpg,2.2428303907405422,1.263770396758164,0.7310359881339814,-0.28755561816856534,-0.9576654981411871,-0.013731647012875329,0.010950115256553528,-0.01762354201728274,0.9997847287004505,-0.9577013414606677,0.28734335286683943,0.015554296116524452,-92.73396919856214,-73.2687254411761
399,images/frame_00104.jpg,frame_00104.jpg,2.2432735897562774,1.2610438167401632,0.7324839276571591,-0.28697844209461126,-0.9578456582687687,-0.01323127766388421,0.010735877783785975,-0.01702733852047507,0.9997973838089,-0.9578768776315468,0.28677824652260153,0.015169793019696827,-92.63977977115631,-73.30461909222547
400,images/frame_00105.jpg,frame_00105.jpg,2.2430672818139663,1.2585721350427705,0.7348504489231863,-0.28649753768003033,-0.9579956024436673,-0.012790019619779264,0.010716059746552794,-0.01655295437373974,0.9998055629796272,-0.9580210462024245,0.28630477362435935,0.015008318797135831,-92.55614029338777,-73.33455002469948
401,images/frame_00106.jpg,frame_00106.jpg,2.245186973103962,1.258344087537512,0.7374994530944302,-0.28595325955894063,-0.9581626460193474,-0.01245291615725205,0.010608843728559567,-0.01616032787879927,0.999813129658534,-0.9581848380048392,0.2857677126199743,0.01478609622543236,-92.49358584799282,-73.3679558596171
402,images/frame_00107.jpg,frame_00107.jpg,2.1986794821280937,1.2704406771286718,0.7394637874932862,-0.2857016492874426,-0.958245681875089,-0.01182280686557486,0.010346379364040304,-0.015420623435826815,0.9998275625361135,-0.9582627604308175,0.28553006066016234,0.014320070911609506,-92.36964212978222,-73.38458588291424
403,images/frame_00108.jpg,frame_00108.jpg,1.9625483261505408,1.3421141504352643,0.7410530734562871,-0.28557546011364593,-0.9582899135567161,-0.011273693110106486,0.010820823819784952,-0.014987039259093036,0.999829133615393,-0.9582951342633128,0.28540467450570584,0.01464941696968037,-92.26069774036795,-73.39345099855939
404,images/frame_00109.jpg,frame_00109.jpg,1.8117120385534196,1.3871379399489834,0.7389446621577489,-0.2853212839061345,-0.9583708258263013,-0.01082234517875694,0.01094139452826779,-0.01454798533396617,0.9998343062770448,-0.9583694740735076,0.28515559669719936,0.014636763178118985,-92.17220945141351,-73.40967971839777
405,images/frame_00110.jpg,frame_00110.jpg,1.7107908049017626,1.415945441174907,0.7369054702684334,-0.2857254524410299,-0.9582554439906746,-0.010366672060203743,0.01098999538883509,-0.014093463094865605,0.9998402833949767,-0.9582484979527607,0.2855658879492239,0.014558084044583159,-92.077890257638,-73.38654205535718
406,images/frame_00111.jpg,frame_00111.jpg,1.4153272317751269,1.5038345708492733,0.7412110551775845,-0.28552203867098563,-0.9583201395217582,-0.009983667670864284,0.011402792239632704,-0.013813561775945992,0.9998395670507353,-0.9583043043638613,0.2853623901253636,0.014871601784469746,-92.00260921432884,-73.39951167075601
407,images/frame_00112.jpg,frame_00112.jpg,1.357305375055007,1.5199923877412023,0.7436133715583298,-0.284864031934695,-0.9585176373111893,-0.00981938253072282,0.011422596944953,-0.013637428475829426,0.9998417588916756,-0.9584998725033521,0.28470679217036987,0.014833573511313697,-91.97422784044642,-73.43916542687637
408,images/frame_00113.jpg,frame_00113.jpg,1.2707993520341005,1.5455204450872726,0.7438405542386419,-0.2850437096596153,-0.9584668114771586,-0.009563099931178357,0.011200716608562228,-0.01330703045240622,0.999848721001329,-0.9584490729981116,0.28489347524530556,0.014528600473303812,-91.92152925419842,-73.42895176419874
409,images/frame_00114.jpg,frame_00114.jpg,1.1835839685236904,1.5720692398757612,0.743936850680541,-0.2849485546226259,-0.9584966472335259,-0.009407255740441852,0.0111784960830021,-0.013136355280280494,0.9998512266308787,-0.958477626470122,0.2848010031794831,0.014457736481253597,-91.89086889483514,-73.43494664153809
410,images/frame_00115.jpg,frame_00115.jpg,1.1534109672689445,1.5838015645155665,0.7453764382453885,-0.2851981721311399,-0.9584231933634053,-0.009326469650907403,0.010989182025405601,-0.012999698947716057,0.9998551113564812,-0.9584055709831142,0.2850543601672519,0.014239777321624465,-91.87300283990639,-73.42019139908143
411,images/frame_00116.jpg,frame_00116.jpg,1.0086067634056743,1.6276868787563061,0.7485683798353885,-0.2850710372752569,-0.9584633919640662,-0.00907898516057632,0.011062250825991448,-0.012761277800315877,0.9998573770271268,-0.9584425534759357,0.2849299458702788,0.014240633163171446,-91.82414800071771,-73.42826481849902
412,images/frame_00117.jpg,frame_00117.jpg,0.837394659659223,1.6762303161599457,0.7484506527971678,-0.28572667952645087,-0.9582719396213045,-0.008669044999968544,0.011062633095235466,-0.012343827386699494,0.9998626135997123,-0.9582472962423578,0.2855915223879554,0.014127971699467435,-91.73784039285293,-73.38984802572534
413,images/frame_00118.jpg,frame_00118.jpg,0.47164588480273406,1.7805902447771476,0.753253396631853,-0.28509661068164405,-0.9584615672870408,-0.008446573950921748,0.011674800074291268,-0.01228406778510215,0.9998563890488856,-0.9584276809551489,0.2849570559089918,0.014691993282576239,-91.69700900154078,-73.42789827060827
414,images/frame_00119.jpg,frame_00119.jpg,0.3978610092418797,1.8009445095002374,0.7518508931620723,-0.2839736542202128,-0.9587972012937557,-0.008178538994249416,0.011522810875854175,-0.011941615507623357,0.9998623008437648,-0.9587628416549832,0.28384031181340247,0.014439143026237944,-91.64968215881248,-73.49545480242573
415,images/frame_00120.jpg,frame_00120.jpg,0.3209609579439665,1.8303581160728895,0.7527481235001268,-0.2841222406495895,-0.9587533476393715,-0.00815896798346439,0.011695014010406372,-0.011974548602536645,0.9998599076035912,-0.958716734502717,0.2839870183231339,0.014614869427501453,-91.64487649765731,-73.48661266533514
416,images/frame_00121.jpg,frame_00121.jpg,0.20929153645546453,1.8620800424962451,0.7501441765432367,-0.2840510992177008,-0.9587748408778284,-0.008110211644024805,0.011409371163011647,-0.011837982554492059,0.9998648340744384,-0.9587412566917524,0.28392017305703116,0.01430160999275763,-91.63546168195728,-73.49094573485289
417,images/frame_00122.jpg,frame_00122.jpg,0.19279757175916196,1.8719986642361937,0.7501043568184422,-0.2838906851681748,-0.9588191345217808,-0.00848198972220375,0.01116457263722907,-0.012150730643024608,0.9998638457623461,-0.9587916505646951,0.28375733474175435,0.014154285135030031,-91.71135478457828,-73.49987888966713
418,images/frame_00123.jpg,frame_00123.jpg,0.022961354029546122,1.9147556205727034,0.7498609209573869,-0.28459682421243776,-0.95861101138248,-0.008341133283520808,0.010886362364520114,-0.011932128017945335,0.99986954620862,-0.9585854853703258,0.2844688931627183,0.013831632590363909,-91.67877826549248,-73.45794530906593
419,images/frame_00124.jpg,frame_00124.jpg,-0.2347777737001485,1.9907519210425655,0.7559316862285617,-0.28374419095473585,-0.9588640465235553,-0.008304961403619714,0.011378383973063327,-0.012027120465125885,0.9998629299816445,-0.95883250074119,0.28361080137715244,0.014322948879525507,-91.6765221665532,-73.50894155850919
420,images/frame_00125.jpg,frame_00125.jpg,-0.23280058196424006,1.9841598418805217,0.7567188243100123,-0.2828740670557286,-0.9591143392675853,-0.009052314546820619,0.010653506214260951,-0.012578985327950508,0.9998641257358231,-0.959097890203442,0.2827391931434739,0.013776199326501953,-91.83290919256866,-73.55953639683106
421,images/frame_00126.jpg,frame_00126.jpg,-0.24336927457385815,1.9888445317907106,0.7540750051640156,-0.11231460172878435,-0.9935963644309902,-0.01231636423720404,0.012594450670097058,-0.013817232763939275,0.9998252156707519,-0.9935928784219535,0.11213985316677583,0.014065677406755314,-96.25802239253177,-83.51241647548215
422,images/frame_00127.jpg,frame_00127.jpg,-0.25142164173072024,1.9974156754505614,0.7522542353631785,0.17787054951176307,-0.9839198705232847,-0.01624050509762716,0.014693359840397465,-0.013846329585389347,0.9997961703935525,-0.9839441908934592,-0.17807292199111965,0.011994234471635968,95.21693713478065,-79.71116782162453
423,images/frame_00258.jpg,frame_00258.jpg,-2.347764317274562,-3.9875027350783494,0.8073819386482161,0.6099684519113745,0.7924227879159287,-0.0021472923388302797,0.004666576825471415,-0.0008823528710750012,0.9999887211934657,0.7924119564554623,-0.6099715933098508,-0.004236109237109207,90.20169941541104,52.41250473337022
424,images/frame_00259.jpg,frame_00259.jpg,-2.229731422167414,-3.8216429636154774,0.8181090975566656,0.6097491208411748,0.7925923182866039,-0.0018505746353676437,0.004794935395064938,-0.0013539823102652416,0.999987586586184,0.7925799746574296,-0.6097504257685845,-0.004626018488753763,90.17389084642748,52.428431899469665
425,images/frame_00260.jpg,frame_00260.jpg,-2.194661613748911,-3.7520853128438714,0.815348672607467,0.6101312917878216,0.792298679656695,-0.0016146193304130627,0.004510252165171366,-0.0014353737627260039,0.999988797601037,0.7922874872208516,-0.6101317398041338,-0.004449233287883619,90.15162418063622,52.400848563502215
426,images/frame_00261.jpg,frame_00261.jpg,-2.0149998889996823,-3.5056307766293777,0.8149392877244391,0.6096789330028097,0.7926476702723513,-0.0011258172005951673,0.00457464702551672,-0.002098363546821938,0.9999873336572904,0.7926352687441729,-0.6096763614264858,-0.004905411360277972,90.10580077035488,52.433633395602975
427,images/frame_00262.jpg,frame_00262.jpg,-1.7200825531319848,-3.1050151630196545,0.8250250620900238,0.6098945853432645,0.7924822575794835,-0.0006813154135018963,0.004438404763282618,-0.0025560856877606735,0.9999868824085215,0.7924701214128673,-0.6098896095587152,-0.005076299852572691,90.06400529273557,52.4180911787246
428,images/frame_00263.jpg,frame_00263.jpg,-1.7083706788930137,-3.0863418816827575,0.8156915026157037,0.6100920588195369,0.7923303904643579,-0.00047969984057918367,0.00391710855452018,-0.0024107393578285357,0.9999894212422052,0.792320852954099,-0.6100874844498507,-0.004574417093163568,90.04505020223918,52.403826529750695
429,images/frame_00264.jpg,frame_00264.jpg,-1.7112179125378062,-3.096980590761425,0.8152282690824245,0.6094011186561308,0.7928619505672442,-0.0004493588332880863,0.00418219864775712,-0.0026477285295446688,0.9999877482990002,0.7928510476723397,-0.6093955323731367,-0.004929434910252108,90.04224862603597,52.45377537761176
430,images/frame_00265.jpg,frame_00265.jpg,-1.697630198360509,-3.075906374343801,0.8132974341819375,0.60930105181849,0.7929388663985651,-0.00042474396977652937,0.004209438132493991,-0.0026989172975501246,0.9999874971598545,0.7929278068547542,-0.6092952223675968,-0.004982280254105366,90.03994090085217,52.46100758161868
431,images/frame_00266.jpg,frame_00266.jpg,-1.684767261338637,-3.066879136239779,0.8513159648642291,0.6090641424311465,0.7931207815002779,-0.0005425467725020022,0.0044533036373490265,-0.002735785330294764,0.9999863406893817,0.7931084645187728,-0.6090582397694123,-0.005198276412382259,90.05103835518301,52.478117335192934
432,images/frame_00267.jpg,frame_00267.jpg,-1.6898736987005316,-3.0604090236007915,0.9230909140180166,0.6089908096110815,0.7931772103794201,-0.0003236417164962088,0.004438846178169847,-0.0030000602959398496,0.9999856470384099,0.7931648557858865,-0.6089835059941623,-0.0053478007827583805,90.03044923238782,52.48342602135914
433,images/frame_00268.jpg,frame_00268.jpg,-1.6819919912299122,-3.0612873101286517,1.0613457580544,0.6087034405094888,0.7933976820978265,-0.00048739481691008986,0.00454201534626309,-0.002870379682758959,0.9999855644043424,0.7933848307148967,-0.6086968678761812,-0.00535083444159264,90.04587728299035,52.504173587305104
434,images/frame_00269.jpg,frame_00269.jpg,-1.6871905554878395,-3.0678520118273362,1.0985685528298785,0.6085332168054935,0.7935283854724777,-0.00015327687696588128,0.004271858957499904,-0.003082805061595918,0.9999861226707096,0.7935169016885559,-0.6085254273753851,-0.005265830627694092,90.01443161641606,52.516478097397496
435,images/frame_00270.jpg,frame_00270.jpg,-1.6851029936079285,-3.066497089369893,1.094062955528084,0.6086451809565042,0.7934425065076091,-0.000174829480268712,0.00425517800159858,-0.0030437826024469652,0.9999863133301594,0.7934311155724855,-0.6086375951700586,-0.005228822717311833,90.01645784997858,52.50839300150033
436,images/frame_00271.jpg,frame_00271.jpg,-1.6818850982631601,-3.063992263913216,1.0896727208791446,0.6087003575944615,0.7934000265064851,-0.0005201960048494044,0.00444783747962672,-0.002756757385019049,0.9999863074214942,0.7933877295535452,-0.6086943372730099,-0.005206953585501596,90.04896502518787,52.50439426129246
437,images/frame_00272.jpg,frame_00272.jpg,-1.6783678714680033,-3.063842763340274,1.0886933752329722,0.6087193199667532,0.7933849333004633,-0.0010654158967815148,0.0048074718299662466,-0.002345646170224505,0.9999856919769643,0.7933710832352144,-0.6087157329623275,-0.005242015864025323,90.10028229756404,52.502973590676184
438,images/frame_00273.jpg,frame_00273.jpg,-1.6787271348176678,-3.060052582663647,1.0898265989903841,0.608759420696942,0.7933531634539313,-0.0016503788544675795,0.0051354879432666525,-0.0018603599248614457,0.999985081800991,0.7933382585482109,-0.6087588152122231,-0.005206767241023348,90.1553314956278,52.49998335632191
439,images/frame_00274.jpg,frame_00274.jpg,-1.630535395328688,-3.0975817801162844,1.090425348333531,0.6086123726096112,0.793465573113304,-0.001833627681920633,0.005245161111364011,-0.0017123240454780227,0.9999847769997697,0.7934503552153819,-0.6086127259845455,-0.005203996372498922,90.17262023289294,52.51056446656157
440,images/frame_00275.jpg,frame_00275.jpg,-1.64692622272463,-3.086461725965737,1.09513102906111,0.6086214121016058,0.7934581413189477,-0.002037818963592071,0.005475603188383938,-0.0016318235056067205,0.9999836763276538,0.793441864600785,-0.6086226360617288,-0.005337824660076,90.19184009531759,52.509864833844574
441,images/frame_00276.jpg,frame_00276.jpg,-1.605134111053328,-3.1167265558587074,1.0977281884586887,0.6082732134218156,0.7937245848374661,-0.002231425125470707,0.005493632413291292,-0.0013987725652126715,0.9999839305899962,0.7937087096891442,-0.6082756980678274,-0.005211266994788731,90.21018625454701,52.534954918623
442,images/frame_00277.jpg,frame_00277.jpg,-1.5109288739631686,-3.188345818759398,1.0977100369700368,0.6088131207876771,0.7933105738354616,-0.0022170696019620582,0.00535642666725896,-0.0013160381264981688,0.9999847872527902,0.7932955884474133,-0.6088157352471273,-0.005050531197030225,90.20864886977367,52.49597506486545
443,images/frame_00278.jpg,frame_00278.jpg,-1.1745059271498184,-3.442660074206266,1.097645097425821,0.609161828866235,0.7930428002417347,-0.0022318685202494023,0.004753919199034757,-0.0008373616125072504,0.9999883484710104,0.7930316919925665,-0.6091653419313001,-0.004280150129302915,90.20992135158723,52.47078210970743
444,images/frame_00279.jpg,frame_00279.jpg,-0.7863049279377616,-3.725004456090392,1.0973925819708534,0.6071484092623808,0.7945848520034687,-0.0023916723827466526,0.004600073150160151,-0.0005050188460932455,0.9999892910841487,0.7945751358161001,-0.6071529098362216,-0.0039617698362399405,90.22569774150256,52.616061444242206
445,images/frame_00280.jpg,frame_00280.jpg,-0.7875875035688414,-3.7268323942905943,1.1023511918790294,0.5723887738442793,0.8199779857672912,-0.0026818713724219225,0.005094742870349474,-0.0002857847095333328,0.9999869798763307,0.8199665439346459,-0.5723949852891057,-0.004341156960645813,90.2684517821481,55.0825901042999
446,images/frame_00281.jpg,frame_00281.jpg,-0.7947089906152027,-3.7186732769860806,1.094338461807823,0.34789917726188496,0.9375290697614761,-0.00232461022212024,0.0027203057859876193,0.0014700418434748332,0.999995218445273,0.9375280051267452,-0.34790383776147055,-0.002038939407157234,90.38283612411236,69.64065206899825
447,images/frame_00282.jpg,frame_00282.jpg,-0.7967999747669554,-3.7149388366396563,1.0926619453483057,0.22584220046758496,0.974160408320912,-0.0026071724133176076,0.0015412625020477062,0.0023190022601915806,0.9999961223616906,0.9741626778920752,-0.22584534329613892,-0.0009777083359712429,90.6614057959852,76.94670715031596
448,images/frame_00283.jpg,frame_00283.jpg,-0.8002099006361808,-3.708293508459799,1.0903249592674218,-0.003431821545003598,0.9999887916043081,-0.003261482276376294,-0.0011097310755265276,0.0032576910729476324,0.9999940769553655,0.9999934945277512,0.003435420589841204,0.0010985388239089526,-133.5421825669354,89.72872500562522
449,images/frame_00284.jpg,frame_00284.jpg,-0.7982504511807547,-3.7076868249541084,1.0916748071986515,-0.005162303471715843,0.9999815612199546,-0.0031977871986779162,-0.0010722033403073505,0.003192292886369797,0.999994328806981,0.9999860994048182,0.005165702878578149,0.001055703986591458,-121.77613098903808,89.65205997574355
450,images/frame_00285.jpg,frame_00285.jpg,-0.7925190921067224,-3.712267907515077,1.0956747275771903,-0.0053623991859382165,0.99998100518546,-0.003038411303254733,-0.0009102916221120547,0.003033572335825113,0.9999949833914398,0.9999852069126488,0.005365138130599578,0.0008940071063614091,-119.53650496912151,89.64685273553924
451,images/frame_00286.jpg,frame_00286.jpg,-0.7865133867230765,-3.7189242573828842,1.0981886726595247,-0.005463705280883636,0.9999821516800776,-0.002417073827123933,-0.0005877431480073775,0.0024138981938724084,0.9999969128219856,0.9999849001272948,0.005465109037498044,0.0005745438300448073,-113.8639899386715,89.65767631611155
452,images/frame_00287.jpg,frame_00287.jpg,-0.7766139555336998,-3.733041544690347,1.097665036156877,0.030377579701604082,0.9995373952958284,-0.001481909816316509,0.0004263852676355514,0.0014696353875819602,0.999998828183029,0.999538402887591,-0.030378175999532464,-0.0003815440540679289,92.7928466127268,88.25715246604369
453,images/frame_00288.jpg,frame_00288.jpg,-0.7722755709821577,-3.7434707210997598,1.101536066713957,0.12514694614559535,0.9921380189069441,-0.000625547628697569,0.0018118001430859018,0.0004019655413697107,0.9999982769004881,0.9921365617951357,-0.1251478639973846,-0.0017472510464056348,90.28639085186435,82.81066744085777
454,images/frame_00289.jpg,frame_00289.jpg,-0.7708775557567826,-3.746704359467185,1.1029167273261486,0.2831587203100088,0.9590729712506658,0.00041584710868962355,0.003388770996419644,-0.0014340977098659862,0.9999932287745213,0.9590670744757804,-0.28315539405100193,-0.0036561559444055914,89.91585543579534,73.55116371838479
455,images/frame_00290.jpg,frame_00290.jpg,-0.7709446868752228,-3.742106631080398,1.10806963882342,0.421610940742856,0.9067766404405876,0.0005805146037782522,0.005067163887529965,-0.002996191296826255,0.9999826721937984,0.9067626682302601,-0.42160069400914657,-0.00585801288365478,89.921109694961,65.0636398400404
